Area Code (M49),Area,Item Code (CPC),Item,Element,Unit,Year,Production_Value
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2027,120.4165
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2028,127.6514
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2029,135.3626
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2030,143.5839
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2031,152.3517
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2032,161.7049
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2033,171.6859
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2034,182.3398
148,Chad,'21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",Production,t,2035,193.7155
148,Chad,'21519.02,Fat of camels,Production,t,2024,480.0953
148,Chad,'21519.02,Fat of camels,Production,t,2025,511.0385
148,Chad,'21519.02,Fat of camels,Production,t,2026,544.041
148,Chad,'21519.02,Fat of camels,Production,t,2027,579.2442
148,Chad,'21519.02,Fat of camels,Production,t,2028,616.7993
148,Chad,'21519.02,Fat of camels,Production,t,2029,656.8684
148,Chad,'21519.02,Fat of camels,Production,t,2030,699.6251
148,Chad,'21519.02,Fat of camels,Production,t,2031,745.2552
148,Chad,'21519.02,Fat of camels,Production,t,2032,793.9578
148,Chad,'21519.02,Fat of camels,Production,t,2033,845.9461
148,Chad,'21519.02,Fat of camels,Production,t,2034,901.4488
148,Chad,'21519.02,Fat of camels,Production,t,2035,960.7104
148,Chad,'21511.01,Fat of pigs,Production,t,2024,258.2464
148,Chad,'21511.01,Fat of pigs,Production,t,2025,277.2062
148,Chad,'21511.01,Fat of pigs,Production,t,2026,297.6119
148,Chad,'21511.01,Fat of pigs,Production,t,2027,319.5778
148,Chad,'21511.01,Fat of pigs,Production,t,2028,343.2278
148,Chad,'21511.01,Fat of pigs,Production,t,2029,368.6959
148,Chad,'21511.01,Fat of pigs,Production,t,2030,396.127
148,Chad,'21511.01,Fat of pigs,Production,t,2031,425.6781
148,Chad,'21511.01,Fat of pigs,Production,t,2032,457.5191
148,Chad,'21511.01,Fat of pigs,Production,t,2033,491.834
148,Chad,'21511.01,Fat of pigs,Production,t,2034,528.8221
148,Chad,'21511.01,Fat of pigs,Production,t,2035,568.6991
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2024,4409.9234
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2025,4439.8368
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2026,4469.758
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2027,4499.6869
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2028,4529.6235
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2029,4559.5678
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2030,4589.5199
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2031,4619.4798
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2032,4649.4474
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2033,4679.4227
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2034,4709.4057
148,Chad,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2035,4739.3965
148,Chad,'21515,"Goat fat, unrendered",Production,t,2024,4133.7642
148,Chad,'21515,"Goat fat, unrendered",Production,t,2025,4389.1843
148,Chad,'21515,"Goat fat, unrendered",Production,t,2026,4660.3965
148,Chad,'21515,"Goat fat, unrendered",Production,t,2027,4948.3779
148,Chad,'21515,"Goat fat, unrendered",Production,t,2028,5254.1662
148,Chad,'21515,"Goat fat, unrendered",Production,t,2029,5578.8636
148,Chad,'21515,"Goat fat, unrendered",Production,t,2030,5923.6403
148,Chad,'21515,"Goat fat, unrendered",Production,t,2031,6289.7391
148,Chad,'21515,"Goat fat, unrendered",Production,t,2032,6678.4797
148,Chad,'21515,"Goat fat, unrendered",Production,t,2033,7091.2637
148,Chad,'21515,"Goat fat, unrendered",Production,t,2034,7529.5795
148,Chad,'21515,"Goat fat, unrendered",Production,t,2035,7995.0076
148,Chad,'2162,Groundnut oil,Production,t,2024,72966.1523
148,Chad,'2162,Groundnut oil,Production,t,2025,76696.2654
148,Chad,'2162,Groundnut oil,Production,t,2026,80632.0948
148,Chad,'2162,Groundnut oil,Production,t,2027,84785.7025
148,Chad,'2162,Groundnut oil,Production,t,2028,89169.8956
148,Chad,'2162,Groundnut oil,Production,t,2029,93798.2745
148,Chad,'2162,Groundnut oil,Production,t,2030,98685.2842
148,Chad,'2162,Groundnut oil,Production,t,2031,103846.2695
148,Chad,'2162,Groundnut oil,Production,t,2032,109297.5332
148,Chad,'2162,Groundnut oil,Production,t,2033,115056.3992
148,Chad,'2162,Groundnut oil,Production,t,2034,121141.2788
148,Chad,'2162,Groundnut oil,Production,t,2035,127571.7425
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2024,1108819.5042
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2025,1168611.2229
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2026,1231802.7333
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2027,1298596.3821
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2028,1369207.0552
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2029,1443862.9837
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2030,1522806.6036
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2031,1606295.4716
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2032,1694603.2433
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2033,1788020.7161
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2034,1886856.942
148,Chad,'0142,"Groundnuts, excluding shelled",Production,t,2035,1991440.4147
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2024,25346.8839
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2025,25620.1364
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2026,25895.2792
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2027,26172.3102
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2028,26451.2269
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2029,26732.0264
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2030,27014.7059
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2031,27299.2619
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2032,27585.6911
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2033,27873.9894
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2034,28164.1529
148,Chad,'0231,"Hen eggs in shell, fresh",Production,t,2035,28456.1773
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2024,869.5946
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2025,922.6014
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2026,979.1587
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2027,1039.5225
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2028,1103.9681
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2029,1172.7922
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2030,1246.3144
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2031,1324.8789
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2032,1408.8568
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2033,1498.6482
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2034,1594.6843
148,Chad,'21118.01,"Horse meat, fresh or chilled",Production,t,2035,1697.4305
148,Chad,'0112,Maize (corn),Production,t,2024,590934.797
148,Chad,'0112,Maize (corn),Production,t,2025,636476.776
148,Chad,'0112,Maize (corn),Production,t,2026,685606.9153
148,Chad,'0112,Maize (corn),Production,t,2027,738613.8515
148,Chad,'0112,Maize (corn),Production,t,2028,795809.8993
148,Chad,'0112,Maize (corn),Production,t,2029,857533.031
148,Chad,'0112,Maize (corn),Production,t,2030,924149.0236
148,Chad,'0112,Maize (corn),Production,t,2031,996053.7893
148,Chad,'0112,Maize (corn),Production,t,2032,1073675.9042
148,Chad,'0112,Maize (corn),Production,t,2033,1157479.3535
148,Chad,'0112,Maize (corn),Production,t,2034,1247966.5114
148,Chad,'0112,Maize (corn),Production,t,2035,1345681.3759
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2024,36244.6534
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2025,36441.656
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2026,36638.7076
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2027,36835.8081
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2028,37032.9576
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2029,37230.1561
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2030,37427.4034
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2031,37624.6998
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2032,37822.0451
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2033,38019.4394
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2034,38216.8826
148,Chad,'01316,"Mangoes, guavas and mangosteens",Production,t,2035,38414.3748
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2024,8959.3495
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2025,9541.709
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2026,10163.114
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2027,10826.2583
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2028,11534.0262
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2029,12289.5069
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2030,13096.0089
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2031,13957.0764
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2032,14876.5061
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2033,15858.3661
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2034,16907.0152
148,Chad,'21117.01,"Meat of camels, fresh or chilled",Production,t,2035,18027.1248
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2024,604617.0118
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2025,636624.6706
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2026,670335.3934
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2027,705840.2512
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2028,743235.2094
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2029,782621.3914
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2030,824105.3579
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2031,867799.4002
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2032,913821.8501
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2033,962297.4065
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2034,1013357.4792
148,Chad,'21111.01,"Meat of cattle with the bone, fresh or chilled",Production,t,2035,1067140.5525
